customerID,tenure,Contract,MonthlyCharges,TotalCharges,InternetService,PaymentMethod,TechSupport,OnlineSecurity,ChurnProbability,RiskLevel,ExpectedRevenueAtRisk,RetentionPriority
9633-DENPU,47,Month-to-month,58.6,2723.4,DSL,Bank transfer (automatic),No,No,28.411186,Low Risk,773.7502324819565,Low Priority
9544-PYPSJ,62,Month-to-month,96.1,6019.35,Fiber optic,Credit card (automatic),No,No,28.383701,Low Risk,1708.5143687278032,Low Priority
3729-OWRVL,65,Two year,110.35,7246.15,Fiber optic,Electronic check,Yes,Yes,28.369925,Low Risk,2055.727278800309,Low Priority
0048-LUMLS,37,One year,91.2,3247.55,Fiber optic,Credit card (automatic),No,No,28.151358,Low Risk,914.2293999016285,Low Priority
5951-AOFIH,33,Month-to-month,66.4,2245.4,DSL,Credit card (automatic),No,No,28.096014,Low Risk,630.8679042220116,Low Priority
9565-JSNFM,38,One year,70.45,2597.6,Fiber optic,Bank transfer (automatic),No,No,27.965939,Low Risk,726.4432326316834,Low Priority
7233-IOQNP,43,Month-to-month,34.0,1505.35,DSL,Bank transfer (automatic),Yes,Yes,27.500946,Low Risk,413.98548052012916,Low Priority
1936-UAFEH,68,Two year,110.25,7279.35,Fiber optic,Credit card (automatic),Yes,Yes,27.433369,Low Risk,1996.9709145382049,Low Priority
2995-UPRYS,40,One year,99.2,4062.2,Fiber optic,Credit card (automatic),Yes,No,27.351294,Low Risk,1111.0642229378223,Low Priority
9720-JJJOR,41,One year,60.3,2511.3,DSL,Bank transfer (automatic),No,Yes,27.309418,Low Risk,685.8214073181152,Low Priority
0365-TRTPY,37,Month-to-month,91.2,3382.3,Fiber optic,Bank transfer (automatic),No,Yes,27.305338,Low Risk,923.5484399586917,Low Priority
3442-ZHHCC,68,One year,76.9,5023.0,DSL,Credit card (automatic),No,Yes,27.019056,Low Risk,1357.1672169268131,Low Priority
6322-HRPFA,49,Month-to-month,59.6,2970.3,DSL,Credit card (automatic),Yes,Yes,26.946894,Low Risk,800.4035727113486,Low Priority
2668-TZSPS,1,Month-to-month,20.45,20.45,No,Mailed check,No internet service,No internet service,26.897144,Low Risk,5.500466012954711,Low Priority
9107-UKCKY,61,One year,79.8,4914.8,DSL,Electronic check,No,No,26.727516,Low Risk,1313.6039297819138,Low Priority
4160-AMJTL,8,Month-to-month,19.65,164.3,No,Electronic check,No internet service,No internet service,26.714355,Low Risk,43.891684859991074,Low Priority
3766-EJLFL,68,Two year,109.05,7508.55,Fiber optic,Bank transfer (automatic),Yes,Yes,26.682932,Low Risk,2003.5012294739486,Low Priority
6164-HXUGH,6,Month-to-month,19.85,119.3,No,Mailed check,No internet service,No internet service,26.666409,Low Risk,31.81302567124367,Low Priority
0516-OOHAR,28,One year,100.35,2799.0,Fiber optic,Bank transfer (automatic),No,No,26.59939,Low Risk,744.5169069170952,Low Priority
0997-YTLNY,19,Month-to-month,48.8,953.65,DSL,Mailed check,Yes,No,26.536142,Low Risk,253.061926060915,Low Priority
3893-JRNFS,68,Month-to-month,39.9,2796.35,DSL,Bank transfer (automatic),No,No,26.47864,Low Risk,740.4354285284877,Low Priority
0743-HRVFF,51,One year,56.15,2898.95,DSL,Electronic check,Yes,No,26.340565,Low Risk,763.5998115435242,Low Priority
0701-TJSEF,9,Month-to-month,68.25,576.95,DSL,Bank transfer (automatic),Yes,Yes,26.048395,Low Risk,150.28621516972783,Low Priority
9909-DFRJA,26,One year,95.85,2475.35,Fiber optic,Bank transfer (automatic),Yes,Yes,26.006514,Low Risk,643.7522401899099,Low Priority
4332-MUOEZ,20,One year,94.3,1818.3,Fiber optic,Credit card (automatic),Yes,Yes,25.983376,Low Risk,472.45571327805516,Low Priority
8713-IGZSO,2,Month-to-month,24.85,62.0,No,Mailed check,No internet service,No internet service,25.88,Low Risk,16.04559999704361,Low Priority
1465-LNTLJ,8,Month-to-month,64.4,581.7,DSL,Credit card (automatic),Yes,No,25.705708,Low Risk,149.5300980448723,Low Priority
0719-SYFRB,12,Month-to-month,61.65,713.75,DSL,Mailed check,Yes,Yes,25.668758,Low Risk,183.2107613235712,Low Priority
4672-FOTSD,12,Month-to-month,67.25,832.3,DSL,Electronic check,Yes,Yes,25.632153,Low Risk,213.33640077412127,Low Priority
1530-ZTDOZ,49,Month-to-month,40.65,2070.75,DSL,Bank transfer (automatic),No,Yes,25.556108,Low Risk,529.203113771975,Low Priority
7853-WNZSY,1,Month-to-month,19.75,19.75,No,Credit card (automatic),No internet service,No internet service,25.553646,Low Risk,5.046845220029354,Low Priority
7750-EYXWZ,12,One year,60.65,743.3,DSL,Electronic check,Yes,No,25.34849,Low Risk,188.4153297126293,Low Priority
6734-FQAJX,67,Two year,105.05,7171.7,Fiber optic,Electronic check,Yes,Yes,25.13733,Low Risk,1802.7738311767578,Low Priority
8053-WWDRO,6,Month-to-month,19.5,146.3,No,Bank transfer (automatic),No internet service,No internet service,25.124466,Low Risk,36.75709437131882,Low Priority
5574-NXZIU,63,Two year,109.2,7049.75,Fiber optic,Credit card (automatic),Yes,Yes,25.11814,Low Risk,1770.7660313770175,Low Priority
7017-VFULY,2,Month-to-month,20.1,43.15,No,Bank transfer (automatic),No internet service,No internet service,25.088484,Low Risk,10.825680455565452,Low Priority
5473-KHBPS,52,One year,95.7,4976.15,Fiber optic,Credit card (automatic),No,No,25.0738,Low Risk,1247.7098733678458,Low Priority
1360-XFJMR,67,One year,109.7,7344.45,Fiber optic,Credit card (automatic),Yes,No,25.068304,Low Risk,1841.1290489181877,Low Priority
5014-WUQMG,47,One year,96.1,4391.45,Fiber optic,Electronic check,No,Yes,24.847155,Low Risk,1091.1503583543001,Low Priority
9013-AQORL,48,Month-to-month,45.55,2108.35,DSL,Credit card (automatic),No,No,24.84663,Low Risk,523.8539193548262,Low Priority
8992-CEUEN,1,Month-to-month,18.85,18.85,No,Electronic check,No internet service,No internet service,24.529419,Low Risk,4.623795358836651,Low Priority
3011-WQKSZ,19,Month-to-month,20.0,377.55,No,Electronic check,No internet service,No internet service,24.44599,Low Risk,92.2958342179656,Low Priority
8166-ORCHU,33,One year,93.55,3055.5,Fiber optic,Electronic check,Yes,Yes,24.335295,Low Risk,743.5649375617504,Low Priority
2746-DIJLO,41,One year,56.3,2364.0,DSL,Credit card (automatic),No,No,24.19499,Low Risk,571.9695659279823,Low Priority
9364-YKUVW,15,Month-to-month,19.8,309.4,No,Mailed check,No internet service,No internet service,24.170244,Low Risk,74.78273413181304,Low Priority
9143-CANJF,24,Month-to-month,55.15,1319.85,DSL,Electronic check,Yes,Yes,23.840666,Low Risk,314.6610277891159,Low Priority
7629-WIXZF,7,One year,59.1,369.25,DSL,Electronic check,No,Yes,23.798203,Low Risk,87.874860804528,Low Priority
2522-AHJXR,60,Month-to-month,109.45,6572.85,Fiber optic,Bank transfer (automatic),Yes,Yes,23.660866,Low Risk,1555.1931931570173,Low Priority
2432-TFSMK,18,One year,89.6,1633.0,Fiber optic,Credit card (automatic),No,No,23.557693,Low Risk,384.69712287187576,Low Priority
6890-PFRQX,18,Month-to-month,69.5,1199.4,DSL,Mailed check,No,Yes,23.460089,Low Risk,281.38030351102356,Low Priority
5949-EBSQK,4,Month-to-month,61.45,229.55,DSL,Credit card (automatic),Yes,No,23.425123,Low Risk,53.772370065748696,Low Priority
9972-VAFJJ,53,One year,94.0,4871.45,Fiber optic,Electronic check,Yes,No,23.179752,Low Risk,1129.1900110036133,Low Priority
9359-UGBTK,67,One year,72.35,4991.5,DSL,Bank transfer (automatic),Yes,Yes,23.074776,Low Risk,1151.7774407565594,Low Priority
2748-MYRVK,63,One year,99.9,6137.0,Fiber optic,Bank transfer (automatic),No,No,23.00754,Low Risk,1411.9727546423674,Low Priority
7191-ADRGF,44,Two year,54.3,2390.45,DSL,Bank transfer (automatic),No,No,22.989527,Low Risk,549.5531336143613,Low Priority
0254-KCJGT,52,One year,81.4,4354.45,DSL,Credit card (automatic),Yes,Yes,22.7606,Low Risk,991.0989402383566,Low Priority
0447-BEMNG,48,Month-to-month,45.3,2145.0,DSL,Bank transfer (automatic),No,Yes,22.686796,Low Risk,486.6317718476057,Low Priority
5081-NWSUP,10,One year,64.9,685.55,DSL,Mailed check,Yes,No,22.67692,Low Risk,155.4616209514439,Low Priority
5850-BDWCY,6,Month-to-month,20.2,123.65,No,Mailed check,No internet service,No internet service,22.650507,Low Risk,28.00735201984644,Low Priority
3229-USWAR,34,One year,79.95,2727.3,DSL,Bank transfer (automatic),Yes,Yes,22.485767,Low Risk,613.2543317064643,Low Priority
6421-SZVEM,28,One year,82.85,2320.8,Fiber optic,Bank transfer (automatic),No,Yes,22.423496,Low Risk,520.4045147180558,Low Priority
5236-XMZJY,42,Month-to-month,59.65,2536.55,DSL,Bank transfer (automatic),No,Yes,22.352774,Low Risk,566.9892622917891,Low Priority
0788-DXBFY,58,One year,19.55,1108.8,No,Electronic check,No internet service,No internet service,22.352175,Low Risk,247.84092099666594,Low Priority
6258-NGCNG,7,Month-to-month,23.5,173.0,No,Mailed check,No internet service,No internet service,22.298048,Low Risk,38.57562379539013,Low Priority
9115-YQHGA,40,Month-to-month,51.1,2092.9,DSL,Electronic check,Yes,No,22.250029,Low Risk,465.67083506137135,Low Priority
4227-OJHAL,68,One year,73.0,5163.0,DSL,Credit card (automatic),No,Yes,22.210562,Low Risk,1146.7313278913498,Low Priority
1097-FSPVW,42,Month-to-month,54.55,2455.05,DSL,Credit card (automatic),No,Yes,21.979994,Low Risk,539.6198324292899,Low Priority
5198-EFNBM,57,One year,90.65,5199.8,Fiber optic,Electronic check,No,No,21.879091,Low Risk,1137.6690184772015,Low Priority
9039-RBEEE,39,Month-to-month,48.95,1880.85,DSL,Credit card (automatic),Yes,Yes,21.829002,Low Risk,410.57080472409723,Low Priority
6682-QJDGB,40,Month-to-month,55.25,2139.2,DSL,Mailed check,No,Yes,21.701717,Low Risk,464.24313812255855,Low Priority
2972-YDYUW,57,One year,94.7,5468.95,Fiber optic,Electronic check,Yes,No,21.68747,Low Risk,1186.076829661429,Low Priority
9079-YEXQJ,54,Month-to-month,111.1,6014.85,Fiber optic,Electronic check,Yes,No,21.685284,Low Risk,1304.337327298522,Low Priority
7690-KPNCU,64,One year,73.05,4688.65,DSL,Credit card (automatic),No,Yes,21.63747,Low Risk,1014.5052151232957,Low Priority
2758-RNWXS,35,One year,89.2,3251.3,Fiber optic,Electronic check,Yes,Yes,21.608376,Low Risk,702.553096793592,Low Priority
4377-VDHYI,32,One year,90.8,3023.85,Fiber optic,Electronic check,No,Yes,21.603579,Low Risk,653.2598033040762,Low Priority
4396-KLSEH,4,Month-to-month,19.85,63.0,No,Electronic check,No internet service,No internet service,21.54512,Low Risk,13.573425337672234,Low Priority
2323-ARSVR,67,Two year,111.05,7321.05,Fiber optic,Electronic check,Yes,Yes,21.328287,Low Risk,1561.4545427195728,Low Priority
7764-BDPEE,3,Month-to-month,20.85,60.65,No,Mailed check,No internet service,No internet service,21.30294,Low Risk,12.920233080536127,Low Priority
0895-LMRSF,23,One year,64.9,1509.8,DSL,Bank transfer (automatic),No,No,21.282494,Low Risk,321.32309544086456,Low Priority
0058-EVZWM,55,Month-to-month,89.8,4959.6,Fiber optic,Bank transfer (automatic),No,Yes,21.09657,Low Risk,1046.305450987816,Low Priority
9256-JTBNZ,11,Month-to-month,20.3,246.3,No,Bank transfer (automatic),No internet service,No internet service,21.064562,Low Risk,51.88201523423195,Low Priority
3571-DPYUH,58,One year,94.7,5430.35,Fiber optic,Credit card (automatic),Yes,No,21.038942,Low Risk,1142.4881890155375,Low Priority
9931-KGHOA,46,Month-to-month,55.0,2473.95,DSL,Bank transfer (automatic),No,Yes,20.967968,Low Risk,518.7370395921171,Low Priority
6968-URWQU,43,One year,56.35,2391.15,DSL,Mailed check,No,No,20.95163,Low Risk,500.98490493223073,Low Priority
4701-AHWMW,55,Month-to-month,54.55,2978.3,DSL,Bank transfer (automatic),Yes,No,20.914413,Low Risk,622.893963418901,Low Priority
0373-AIVNJ,9,One year,39.55,373.0,DSL,Mailed check,No,Yes,20.870348,Low Risk,77.84639550745487,Low Priority
9844-FELAJ,70,One year,107.9,7475.85,Fiber optic,Electronic check,Yes,No,20.845413,Low Risk,1558.371823310852,Low Priority
9139-WQQDY,49,One year,100.45,4941.8,Fiber optic,Mailed check,No,No,20.686077,Low Risk,1022.2645325034857,Low Priority
7159-NOKYQ,67,Two year,93.15,6368.2,Fiber optic,Electronic check,No,No,20.641064,Low Risk,1314.464183756709,Low Priority
8409-WQJUX,25,One year,54.2,1423.15,DSL,Electronic check,Yes,No,20.637514,Low Risk,293.7027761809528,Low Priority
3090-QFUVD,1,Month-to-month,20.3,20.3,No,Credit card (automatic),No internet service,No internet service,20.620792,Low Risk,4.186021000146866,Low Priority
6383-ZTSIW,39,One year,99.1,3877.95,Fiber optic,Mailed check,No,Yes,20.532711,Low Risk,796.2482604168355,Low Priority
2159-TURXX,5,Month-to-month,20.05,95.55,No,Credit card (automatic),No internet service,No internet service,20.495949,Low Risk,19.5838785007596,Low Priority
6194-HBGQN,51,One year,81.15,4126.2,DSL,Credit card (automatic),Yes,Yes,20.47829,Low Risk,844.9752151608467,Low Priority
7531-GQHME,12,Month-to-month,20.05,265.45,No,Credit card (automatic),No internet service,No internet service,20.334684,Low Risk,53.97842093110084,Low Priority
5808-TOTXO,3,One year,20.55,57.4,No,Credit card (automatic),No internet service,No internet service,20.1158,Low Risk,11.546469315886497,Low Priority
7036-TYDEC,69,Two year,104.0,7028.5,Fiber optic,Electronic check,Yes,No,19.992445,Low Risk,1405.169025592506,Low Priority
2843-CQMEG,24,Month-to-month,49.7,1218.25,DSL,Mailed check,No,No,19.788265,Low Risk,241.07054114341736,Low Priority
0733-VUNUW,24,Month-to-month,55.65,1400.55,DSL,Bank transfer (automatic),No,Yes,19.572405,Low Risk,274.1213254697621,Low Priority
2923-ARZLG,0,One year,19.7,0.0,No,Mailed check,No internet service,No internet service,19.492435,Low Risk,0.0,Low Priority
3646-ITDGM,56,Two year,19.7,1051.9,No,Bank transfer (automatic),No internet service,No internet service,19.437965,Low Risk,204.4679617315531,Low Priority
4304-TSPVK,68,Two year,114.9,7843.55,Fiber optic,Bank transfer (automatic),Yes,Yes,19.375551,Low Risk,1519.7310106098653,Low Priority
8985-OOPOS,1,One year,74.1,74.1,DSL,Credit card (automatic),Yes,No,19.373436,Low Risk,14.355716277658939,Low Priority
5975-BAICR,36,One year,63.7,2188.5,DSL,Credit card (automatic),No,Yes,19.28928,Low Risk,422.1459031775594,Low Priority
0816-TSPHQ,2,Month-to-month,20.75,44.2,No,Mailed check,No internet service,No internet service,19.093735,Low Risk,8.439430439472199,Low Priority
2511-MORQY,50,One year,54.9,2614.1,DSL,Bank transfer (automatic),No,No,19.090717,Low Risk,499.05046004652974,Low Priority
2233-TXSIU,17,One year,44.45,792.15,DSL,Credit card (automatic),No,Yes,18.968142,Low Risk,150.2561295568943,Low Priority
0257-KXZGU,32,Month-to-month,62.45,2045.55,DSL,Bank transfer (automatic),No,No,18.911594,Low Risk,386.84611418545245,Low Priority
4237-CLSMM,2,Month-to-month,20.0,38.0,No,Mailed check,No internet service,No internet service,18.84389,Low Risk,7.160677909851074,Low Priority
4693-VWVBO,3,Month-to-month,19.55,61.05,No,Electronic check,No internet service,No internet service,18.830433,Low Risk,11.495979644358158,Low Priority
4945-RVMTE,28,Month-to-month,59.55,1646.45,DSL,Bank transfer (automatic),No,No,18.824444,Low Risk,309.9350454136729,Low Priority
9917-KWRBE,41,One year,78.35,3211.2,DSL,Credit card (automatic),No,Yes,18.767443,Low Risk,602.6601392269134,Low Priority
7691-XVTZH,68,Two year,89.95,5974.3,Fiber optic,Bank transfer (automatic),No,No,18.7564,Low Risk,1120.5635190874339,Low Priority
1074-AMIOH,53,Month-to-month,108.25,5935.1,Fiber optic,Bank transfer (automatic),Yes,No,18.747189,Low Risk,1112.6643639430404,Low Priority
2428-ZMCTB,10,Month-to-month,19.75,208.25,No,Credit card (automatic),No internet service,No internet service,18.543016,Low Risk,38.61583271622658,Low Priority
9138-EFSMO,26,One year,78.95,2034.25,Fiber optic,Bank transfer (automatic),No,No,18.427895,Low Risk,374.8694542311132,Low Priority
8401-EMUWF,42,Month-to-month,69.4,3058.3,DSL,Bank transfer (automatic),No,Yes,18.363121,Low Risk,561.5993341892957,Low Priority
6429-SHBCB,19,Month-to-month,69.6,1394.55,DSL,Mailed check,No,No,18.275469,Low Risk,254.8605604916811,Low Priority
2308-STERM,2,Month-to-month,19.4,61.05,No,Mailed check,No internet service,No internet service,18.232155,Low Risk,11.130730533599854,Low Priority
0363-QJVFX,32,Month-to-month,108.15,3432.9,Fiber optic,Credit card (automatic),Yes,Yes,18.216164,Low Risk,625.3426568806171,Low Priority
5236-PERKL,57,Two year,112.95,6465.0,Fiber optic,Bank transfer (automatic),No,Yes,18.186083,Low Risk,1175.7302941381931,Low Priority
5514-YQENT,41,Two year,111.15,4507.15,Fiber optic,Electronic check,Yes,Yes,18.050608,Low Risk,813.5679802253842,Low Priority
0134-XWXCE,44,One year,74.85,3268.05,DSL,Bank transfer (automatic),Yes,No,18.01947,Low Risk,588.8853080436587,Low Priority
3077-RSNTJ,6,Month-to-month,19.7,113.5,No,Mailed check,No internet service,No internet service,17.903025,Low Risk,20.31993219256401,Low Priority
4184-VODJZ,63,One year,91.35,5764.7,Fiber optic,Electronic check,No,No,17.777906,Low Risk,1024.8429678335785,Low Priority
3594-IVHJZ,2,Month-to-month,20.45,42.45,No,Mailed check,No internet service,No internet service,17.767748,Low Risk,7.542409126460552,Low Priority
4075-JFPGR,51,One year,93.5,4619.55,Fiber optic,Electronic check,No,Yes,17.73941,Low Risk,819.4809469185769,Low Priority
2659-VXMWZ,67,One year,111.3,7482.1,Fiber optic,Electronic check,No,Yes,17.660866,Low Risk,1321.4035942047835,Low Priority
0377-JBKKT,22,Month-to-month,57.95,1271.8,DSL,Mailed check,Yes,Yes,17.638956,Low Risk,224.33224253952503,Low Priority
9640-ZSLDC,53,One year,60.6,3297.0,DSL,Credit card (automatic),No,No,17.592775,Low Risk,580.0338188409805,Low Priority
1131-SUEKT,61,One year,98.45,6145.2,Fiber optic,Bank transfer (automatic),Yes,No,17.544518,Low Risk,1078.1456538319587,Low Priority
5018-LXQQG,30,Month-to-month,66.3,1923.5,DSL,Bank transfer (automatic),Yes,Yes,17.5021,Low Risk,336.6528795659542,Low Priority
8400-WZICQ,55,Month-to-month,55.7,3131.8,DSL,Electronic check,No,Yes,17.45195,Low Risk,546.5601518601179,Low Priority
4299-OPXEJ,56,Two year,19.55,1080.55,No,Bank transfer (automatic),No internet service,No internet service,17.342966,Low Risk,187.39942770302295,Low Priority
5857-XRECV,2,One year,20.5,38.25,No,Bank transfer (automatic),No internet service,No internet service,17.259132,Low Risk,6.601618319749832,Low Priority
8970-ANWXO,23,One year,73.75,1756.6,DSL,Mailed check,Yes,No,17.148981,Low Risk,301.238991433382,Low Priority
2155-AMQRX,28,Month-to-month,54.9,1505.15,DSL,Credit card (automatic),Yes,No,17.114408,Low Risk,257.5975167416036,Low Priority
7803-XOCCZ,52,Month-to-month,84.05,4326.8,Fiber optic,Bank transfer (automatic),Yes,Yes,17.069891,Low Risk,738.5800479054451,Low Priority
7032-LMBHI,37,One year,64.65,2347.85,DSL,Bank transfer (automatic),No,Yes,17.04044,Low Risk,400.0839458890259,Low Priority
3847-BAERP,10,Month-to-month,20.9,247.0,No,Mailed check,No internet service,No internet service,17.011604,Low Risk,42.01866117119789,Low Priority
2212-LYASK,27,One year,45.85,1246.4,DSL,Credit card (automatic),No,No,16.89375,Low Risk,210.5636867761612,Low Priority
4537-CIBHB,9,One year,20.25,172.35,No,Mailed check,No internet service,No internet service,16.791967,Low Risk,28.940956930071113,Low Priority
5524-KHNJP,33,One year,74.75,2453.3,DSL,Credit card (automatic),No,Yes,16.669233,Low Risk,408.9462967053056,Low Priority
6710-HSJRD,61,Month-to-month,114.1,7132.15,Fiber optic,Electronic check,Yes,No,16.631872,Low Risk,1186.210020467639,Low Priority
7654-YWJUF,43,One year,84.25,3539.25,Fiber optic,Bank transfer (automatic),Yes,Yes,16.616993,Low Risk,588.1169124506414,Low Priority
2294-DMMUS,62,Month-to-month,70.45,4300.45,DSL,Credit card (automatic),No,No,16.595211,Low Risk,713.6687783315778,Low Priority
3594-UVONA,35,One year,85.95,3110.1,DSL,Credit card (automatic),Yes,Yes,16.586403,Low Risk,515.8537367686629,Low Priority
2930-UOTMB,31,Month-to-month,65.25,1994.3,DSL,Credit card (automatic),Yes,Yes,16.526388,Low Risk,329.58574854284524,Low Priority
7879-CGSFV,55,One year,100.9,5552.05,Fiber optic,Mailed check,No,Yes,16.481327,Low Risk,915.0514890782536,Low Priority
6297-NOOPG,70,Two year,110.5,7752.05,Fiber optic,Electronic check,Yes,No,16.37283,Low Risk,1269.2299428731203,Low Priority
2129-ALKBS,40,Month-to-month,26.2,1077.5,No,Electronic check,No internet service,No internet service,16.368174,Low Risk,176.36706475168467,Low Priority
4079-VTGLK,30,Two year,74.85,2181.75,DSL,Electronic check,No,No,16.235441,Low Risk,354.21673335134983,Low Priority
1110-KYLGQ,63,Month-to-month,108.25,6780.1,Fiber optic,Credit card (automatic),No,Yes,16.223665,Low Risk,1099.9806823089718,Low Priority
3794-NFNCH,30,Month-to-month,50.0,1474.9,DSL,Mailed check,No,No,16.12582,Low Risk,237.83972769230607,Low Priority
1015-OWJKI,1,Month-to-month,19.05,19.05,No,Mailed check,No internet service,No internet service,16.05104,Low Risk,3.0577232323586943,Low Priority
1707-HABPF,46,One year,91.3,4126.35,Fiber optic,Bank transfer (automatic),No,No,16.037739,Low Risk,661.7732152998448,Low Priority
0440-QEXBZ,44,Month-to-month,50.15,2139.1,DSL,Mailed check,No,No,15.999371,Low Risk,342.2425410687923,Low Priority
2250-IVBWA,64,Month-to-month,81.05,5135.35,Fiber optic,Electronic check,No,Yes,15.862295,Low Risk,814.584367902577,Low Priority
5671-RQRLP,70,Two year,75.65,5411.4,Fiber optic,Credit card (automatic),No,No,15.751346,Low Risk,852.3683079868555,Low Priority
4002-BQWPQ,25,Month-to-month,81.75,2028.8,DSL,Bank transfer (automatic),Yes,Yes,15.723769,Low Risk,319.00383291244503,Low Priority
9701-CDXHR,51,Month-to-month,69.15,3649.6,Fiber optic,Mailed check,No,No,15.68976,Low Risk,572.6134972572327,Low Priority
9586-JGQKH,64,Two year,105.4,6794.75,Fiber optic,Bank transfer (automatic),Yes,No,15.604131,Low Risk,1060.2616859413683,Low Priority
2171-UDMFD,32,Month-to-month,19.45,674.55,No,Credit card (automatic),No internet service,No internet service,15.370395,Low Risk,103.6809946797788,Low Priority
0484-FFVBJ,32,One year,64.85,2010.95,DSL,Bank transfer (automatic),No,No,15.281646,Low Risk,307.3062593050301,Low Priority
2649-HWLYB,65,Two year,76.15,4929.55,DSL,Bank transfer (automatic),Yes,Yes,15.201672,Low Risk,749.3739935599268,Low Priority
0665-XHDJU,72,Two year,99.4,7285.7,Fiber optic,Electronic check,No,No,15.177427,Low Risk,1105.7818158611656,Low Priority
0440-UEDAI,53,One year,94.45,5042.75,Fiber optic,Credit card (automatic),Yes,No,15.1625185,Low Risk,764.6079077348113,Low Priority
4402-FTBXC,54,Month-to-month,89.8,4667.0,Fiber optic,Mailed check,No,Yes,15.062942,Low Risk,702.9874849766493,Low Priority
4654-ULTTN,70,Two year,74.8,5315.8,DSL,Credit card (automatic),Yes,Yes,15.027382,Low Risk,798.8255447000265,Low Priority
4701-MLJPN,31,Month-to-month,55.25,1715.65,DSL,Electronic check,Yes,No,15.024975,Low Risk,257.77598259598017,Low Priority
9788-YTFGE,7,Month-to-month,19.95,147.5,No,Mailed check,No internet service,No internet service,15.0084095,Low Risk,22.1374037489295,Low Priority
5062-CJJKH,25,One year,53.65,1355.45,DSL,Mailed check,No,No,14.916275,Low Risk,202.18265547379852,Low Priority
5825-XJOCM,48,One year,64.4,3035.35,DSL,Bank transfer (automatic),No,Yes,14.845504,Low Risk,450.6130016170442,Low Priority
8089-UZWLX,71,Two year,104.05,7413.55,Fiber optic,Bank transfer (automatic),No,No,14.841997,Low Risk,1100.3189148128033,Low Priority
1346-PJWTK,61,Month-to-month,94.15,5731.85,Fiber optic,Credit card (automatic),Yes,No,14.839442,Low Risk,850.5745605356992,Low Priority
1136-XGEQU,50,One year,84.15,4164.4,DSL,Credit card (automatic),Yes,No,14.629008,Low Risk,609.210403984785,Low Priority
5442-BXVND,33,Month-to-month,24.25,838.5,No,Bank transfer (automatic),No internet service,No internet service,14.624889,Low Risk,122.62969589978456,Low Priority
6838-HVLXG,12,Month-to-month,20.3,246.7,No,Mailed check,No internet service,No internet service,14.574766,Low Risk,35.95594811439514,Low Priority
6061-GWWAV,41,One year,70.2,2894.55,DSL,Mailed check,No,Yes,14.525582,Low Risk,420.45023077949884,Low Priority
8646-JCOMS,66,One year,90.55,6130.95,Fiber optic,Bank transfer (automatic),Yes,No,14.312908,Low Risk,877.5172362998128,Low Priority
7471-MQPOS,71,One year,72.9,5139.65,DSL,Bank transfer (automatic),Yes,No,14.219846,Low Risk,730.8503062732517,Low Priority
4419-UJMUS,69,Two year,99.35,6856.45,Fiber optic,Electronic check,Yes,No,14.118028,Low Risk,967.9955093502998,Low Priority
4378-MYPGO,68,Two year,105.25,7173.15,Fiber optic,Bank transfer (automatic),No,Yes,14.0496645,Low Risk,1007.8034832403064,Low Priority
0661-KBKPA,53,One year,78.75,3942.45,DSL,Mailed check,Yes,No,13.874825,Low Risk,547.008012393862,Low Priority
1744-JHKYS,34,Month-to-month,24.7,780.2,No,Electronic check,No internet service,No internet service,13.842429,Low Risk,107.99863277971745,Low Priority
7677-SJJJK,8,One year,19.9,153.95,No,Credit card (automatic),No internet service,No internet service,13.6218605,Low Risk,20.970854613184926,Low Priority
2969-WGHQO,7,One year,69.45,477.05,DSL,Electronic check,No,Yes,13.525459,Low Risk,64.52320297211409,Low Priority
5701-GUXDC,26,One year,35.4,978.6,DSL,Credit card (automatic),No,Yes,13.504788,Low Risk,132.15785810351372,Low Priority
6784-XYJAE,36,One year,55.8,1941.5,DSL,Electronic check,No,No,13.490911,Low Risk,261.9260337278247,Low Priority
5921-NGYRH,64,Month-to-month,73.55,4764.0,Fiber optic,Mailed check,No,Yes,13.33634,Low Risk,635.3432182073593,Low Priority
5445-PZWGX,62,One year,102.0,6529.25,Fiber optic,Electronic check,Yes,Yes,13.3009405,Low Risk,868.4516507014632,Low Priority
3680-CTHUH,60,One year,116.6,7049.5,Fiber optic,Credit card (automatic),Yes,Yes,13.207464,Low Risk,931.0601690486073,Low Priority
2040-OBMLJ,31,One year,81.7,2548.65,Fiber optic,Credit card (automatic),Yes,No,13.158292,Low Risk,335.35879831016064,Low Priority
9378-FXTIZ,54,One year,70.15,3715.65,DSL,Credit card (automatic),No,No,13.145867,Low Risk,488.4544068172574,Low Priority
3301-VKTGC,68,One year,85.5,5696.6,Fiber optic,Bank transfer (automatic),No,Yes,13.037697,Low Risk,742.7054177224636,Low Priority
5061-PBXFW,32,Month-to-month,61.4,1864.65,DSL,Bank transfer (automatic),Yes,Yes,12.993333,Low Risk,242.28017900437118,Low Priority
9052-DHNKM,26,One year,61.55,1581.95,DSL,Electronic check,No,Yes,12.868859,Low Risk,203.57891295477748,Low Priority
3470-OBUET,67,Two year,74.0,4868.4,DSL,Credit card (automatic),Yes,Yes,12.716502,Low Risk,619.0901809930801,Low Priority
2408-PSJVE,44,Month-to-month,61.9,2924.05,DSL,Mailed check,Yes,No,12.6633835,Low Risk,370.2836734749377,Low Priority
9367-TCUYN,12,Month-to-month,20.1,223.6,No,Mailed check,No internet service,No internet service,12.656795,Low Risk,28.30059247612953,Low Priority
